,SessionKey,timestamp,DriverNo,GapToLeader,IntervalToPositionAhead_Value,IntervalToPositionAhead_Catching,Line,Position,ShowPosition,RacingNumber,Retired,InPit,PitOut,Stopped,Status,BestLapTime_Value,LastLapTime_Value,LastLapTime_Status,LastLapTime_OverallFastest,LastLapTime_PersonalFastest,NumberOfLaps,BestLapTime_Lap,NumberOfPitStops
12759,9574,01:13:58.991,11,+4.436,+2.381,,,,,,,,,,,,,,,,,,
12760,9574,01:13:58.993,11,,,,,,,,,,,,,,,,,,,,
12796,9574,01:14:02.377,11,+4.393,+2.384,,,,,,,,,,,,,,,,,,
12798,9574,01:14:02.408,11,,,,,,,,,,,,,,,,,,,,
12820,9574,01:14:05.408,11,+4.359,+2.394,,,,,,,,,,,,,,,,,,
12821,9574,01:14:05.423,11,,,,,,,,,,,,,,,,,,,,
12868,9574,01:14:09.939,11,,,,,,,,,,,,,,,,,,,,
12869,9574,01:14:10.140,11,,,,,,,,,,,,,,,,,,,,
12874,9574,01:14:10.605,11,,,,,,,,,,,,,,,,,,,,
12894,9574,01:14:12.946,11,,,,,,,,,,,,,,,,,,,,
12895,9574,01:14:13.025,11,+4.293,+2.411,,,,,,,,,,,,,,,,,,
12949,9574,01:14:17.439,11,,,,,,,,,,,,,,,,,,,,
12950,9574,01:14:17.466,11,+4.437,+2.424,,,,,,,,,,,,,,,,,,
12984,9574,01:14:21.009,11,+4.515,+2.484,,,,,,,,,,,,,,,,,,
13018,9574,01:14:24.796,11,+4.388,+2.432,,,,,,,,,,,,,,,,,,
13019,9574,01:14:24.831,11,,,,,,,,,,,,,,,,,,,,
13069,9574,01:14:29.336,11,+4.549,+2.451,,,,,,,,,,,,,,,,,,
13070,9574,01:14:29.344,11,,,,,,,,,,,,,,,,,,,,
13110,9574,01:14:33.340,11,+4.562,+2.441,,,,,,,,,,,,,,,,,,
13111,9574,01:14:33.362,11,,,,,,,,,,,,,,,,,,,,
13150,9574,01:14:37.583,11,+4.537,+2.414,,,,,,,,,,,,,,,,,,
13151,9574,01:14:37.658,11,,,,,,,,,,,,,,,,,,,,
13181,9574,01:14:41.360,11,,,,,,,,,,,,,,,,,,,,
13218,9574,01:14:45.030,11,+4.516,+2.407,,,,,,,,,,,,,,,,,,
13219,9574,01:14:45.046,11,,,,,,,,,,,,,,,,,,,,
13260,9574,01:14:49.613,11,+4.488,+2.381,,,,,,,,,,,,,,,,,,
13261,9574,01:14:49.637,11,,,,,,,,,,,,,,,,,,,,
13296,9574,01:14:54.244,11,+4.521,+2.337,,,,,,,,,,,,,,,,,,
13297,9574,01:14:54.309,11,,,,,,,,,,,,,,,,,,,,
13330,9574,01:14:58.430,11,+4.654,+2.420,,,,,,,,,,,,,,,,,,
13335,9574,01:14:58.946,11,,,,,,,,,,,,,,,,,,,,
13338,9574,01:14:59.109,11,,,,,,,,,,,,,,,,,,,,
13378,9574,01:15:03.963,11,,,,,,,,,,,,,,,,,,,,
13388,9574,01:15:04.302,11,+4.686,+2.468,,,,,,,,,,,,,,,,,,
13389,9574,01:15:04.325,11,,,,,,,,,,,,,,,,,,,,
13403,9574,01:15:06.762,11,+4.674,+2.480,,,,,,,,,,,,,,,,,,
13404,9574,01:15:06.803,11,,,,,,,,,,,,,,,,,,,,
13436,9574,01:15:09.888,11,+4.649,+2.486,,,,,,,,,,,,,,,,,,
13438,9574,01:15:09.921,11,,,,,,,,,,,,,,,,,,,,
13464,9574,01:15:13.733,11,+4.595,+2.493,,,,,,,,,,,,,,,,,,
13465,9574,01:15:13.748,11,,,,,,,,,,,,,,,,,,,,
13499,9574,01:15:17.639,11,,,,,,,,,,,,,,,,,,,,
13500,9574,01:15:17.649,11,+4.556,+2.490,,,,,,,,,,,,,,,,,,
13548,9574,01:15:23.594,11,,,,,,,,,,,,,,,,,,,,
13602,9574,01:15:29.205,11,,,,,,,,,,,,,,,,,,,,
13605,9574,01:15:29.327,11,,,,,,,,,True,,,80.0,,,,,,,,1.0
13625,9574,01:15:31.364,11,,,,4.0,4,,,,,,,,,,,,,,,
13638,9574,01:15:32.719,11,,,,5.0,5,,,,,,,,,,,,,,,
13649,9574,01:15:33.530,11,,,,,,,,,,,,,,1:54.844,,,,11.0,,
13656,9574,01:15:34.044,11,,,,,,,,,,,,,,,,,,,,
13734,9574,01:15:43.772,11,,,,6.0,6,,,,,,,,,,,,,,,
13797,9574,01:15:50.425,11,,,,8.0,8,,,,,,,,,,,,,,,
13812,9574,01:15:51.964,11,,,,,,,,,False,True,,608.0,,,,,,,,
13859,9574,01:15:57.225,11,+20.517,+0.489,,,,,,,,,,,,,,,,,,
13861,9574,01:15:57.267,11,,,,,,,,,,,,,,,,,,,,
13862,9574,01:15:57.275,11,,,,,,,,,,,,,,,,,,,,
13909,9574,01:16:01.792,11,,,,,,,,,,,,,,,,,,,,
13910,9574,01:16:01.849,11,+20.894,+0.847,,,,,,,,,,,,,,,,,,
13951,9574,01:16:05.232,11,+20.934,+0.896,,,,,,,,,,,,,,,,,,
13953,9574,01:16:05.251,11,,,,,,,,,,,,,,,,,,,,
13975,9574,01:16:07.570,11,+20.932,+0.892,,,,,,,,,,,,,,,,,,
13976,9574,01:16:07.587,11,,,,,,,,,,,,,,,,,,,,
13981,9574,01:16:07.994,11,,,,,,,,,,,,,,,,,,,,
14012,9574,01:16:10.931,11,,,,,,,,,,,,,,,,,,,,
14040,9574,01:16:13.920,11,,,,,,,,,,,,,,,,,,,,
14041,9574,01:16:13.931,11,+20.853,+0.822,,,,,,,,,,,,,,,,,,
14082,9574,01:16:17.939,11,+20.622,+0.647,,,,,,,,,,,,,,,,,,
14083,9574,01:16:18.186,11,,,,,,,,,,,,,,,,,,,,
14085,9574,01:16:18.372,11,,,,,,,,,,False,,576.0,,,,,,,,
14118,9574,01:16:21.395,11,+20.727,+0.634,,,,,,,,,,,,,,,,,,
14167,9574,01:16:25.728,11,,,,,,,,,,,,,,,,,,,,
14168,9574,01:16:25.773,11,+20.749,+0.488,,,,,,,,,,,,,,,,,,
14196,9574,01:16:29.113,11,+20.732,+0.464,,,,,,,,,,,,,,,,,,
14197,9574,01:16:29.141,11,,,,,,,,,,,,,,,,,,,,
14231,9574,01:16:32.942,11,+20.598,+0.335,,,,,,,,,,,,,,,,,,
14232,9574,01:16:33.011,11,,,,,,,,,,,,,,,,,,,,
14271,9574,01:16:37.302,11,,,,,,,,,,,,,,,,,,,,
14272,9574,01:16:37.335,11,+20.483,+0.203,,,,,,,,,,,,,,,,,,
14304,9574,01:16:41.368,11,+20.738,+0.315,,,,,,,,,,,,,,,,,,
14306,9574,01:16:41.411,11,,,,,,,,,,,,,,,,,,,,
14343,9574,01:16:45.671,11,,,,,,,,,,,,,,,,,,,,
14344,9574,01:16:45.683,11,+20.760,+0.296,,,,,,,,,,,,,,,,,,
14377,9574,01:16:49.522,11,,,,,,,,,,,,,,,,,,,,
14378,9574,01:16:49.613,11,+20.898,+0.320,,,,,,,,,,,,,,,,,,
14408,9574,01:16:53.288,11,+20.880,+0.296,,,,,,,,,,,,,,,,,,
14409,9574,01:16:53.349,11,,,,,,,,,,,,,,,,,,,,
14450,9574,01:16:58.131,11,+21.098,+0.306,,,,,,,,,,,,,,,,,,
14490,9574,01:17:02.759,11,+21.056,+0.172,,,,,,,,,,,,,,,,,,
14491,9574,01:17:02.791,11,,,,,,,,,,,,,,,,,,,,
14532,9574,01:17:07.112,11,+21.319,+0.393,,,,,,,,,,,,,,,,,,
14537,9574,01:17:07.564,11,,,,,,,,,,,,,,,,,,,,
14538,9574,01:17:07.643,11,,,,,,,,,,,,,,,,,,,,
14557,9574,01:17:09.332,11,,,,,,,,,,,,,,,,,,,,
14590,9574,01:17:12.788,11,,,,,,,,,,,,,,,,,,,,
14612,9574,01:17:15.312,11,+21.253,+0.328,,,,,,,,,,,,,,,,,,
14613,9574,01:17:15.314,11,,,,,,,,,,,,,,,,,,,,
14647,9574,01:17:18.326,11,+21.185,+0.278,,,,,,,,,,,,,,,,,,
14648,9574,01:17:18.350,11,,,,,,,,,,,,,,,,,,,,
14684,9574,01:17:22.286,11,,,,,,,,,,,,,,,,,,,,
14685,9574,01:17:22.295,11,+21.067,+0.197,,,,,,,,,,,,,,,,,,
14720,9574,01:17:25.940,11,,,,,,,,,,,,,,,,,,,,
14721,9574,01:17:25.972,11,+16.058,+0.120,,,,,,,,,,,,,,,,,,
14774,9574,01:17:32.101,11,+16.499,+0.280,,,,,,,,,,,,,,,,,,
14775,9574,01:17:32.116,11,,,,,,,,,,,,,,,,,,,,
14809,9574,01:17:37.003,11,,,,6.0,6,,,,,,,,,,,,,,,
14813,9574,01:17:37.036,11,+16.834,+3.877,,,,,,,,,,,,,,,,,,
14814,9574,01:17:37.110,11,,,,,,,,,,,,64.0,,,,,,,,
14815,9574,01:17:37.114,11,,,,,,,,,,,,,,,,,,,,
14816,9574,01:17:37.135,11,,,,,,,,,,,,,,2:03.704,,,,12.0,,
14825,9574,01:17:37.539,11,,,,,,,,,,,,,,,,,,,,
14863,9574,01:17:41.308,11,,,,,,,,,,,,,,,,,,,,
14864,9574,01:17:41.315,11,+16.359,,,,,,,,,,,,,,,,,,,
14913,9574,01:17:47.210,11,,,,,,,,,,,,,,,,,,,,
14914,9574,01:17:47.299,11,+16.179,+2.696,,,,,,,,,,,,,,,,,,
14953,9574,01:17:51.452,11,,,,,,,,,,,,,,,,,,,,
14955,9574,01:17:51.529,11,+16.134,+2.280,,,,,,,,,,,,,,,,,,
14991,9574,01:17:54.819,11,+16.111,+2.219,,,,,,,,,,,,,,,,,,
15012,9574,01:17:57.066,11,,,,,,,,,,,,,,,,,,,,
15020,9574,01:17:57.541,11,,,,,,,,,,,,,,,,,,,,
15043,9574,01:18:00.523,11,,,,,,,,,,,,,,,,,,,,
15044,9574,01:18:00.551,11,+16.096,+2.202,,,,,,,,,,,,,,,,,,
15074,9574,01:18:03.573,11,,,,,,,,,,,,,,,,,,,,
15075,9574,01:18:03.596,11,+16.093,+2.207,True,,,,,,,,,,,,,,,,,
15121,9574,01:18:07.514,11,,,False,7.0,7,,,,,,,,,,,,,,,
15124,9574,01:18:07.717,11,+16.040,+0.122,,,,,,,,,,,,,,,,,,
15128,9574,01:18:08.101,11,,,,,,,,,,,,,,,,,,,,
15132,9574,01:18:08.229,11,,,,,,,,,,,,,,,,,,,,
15169,9574,01:18:11.364,11,+16.293,+0.417,,,,,,,,,,,,,,,,,,
15171,9574,01:18:11.428,11,,,,,,,,,,,,,,,,,,,,
15218,9574,01:18:15.855,11,+16.330,+0.562,,,,,,,,,,,,,,,,,,
15219,9574,01:18:15.924,11,,,,,,,,,,,,,,,,,,,,
15253,9574,01:18:19.220,11,+16.369,+0.491,,,,,,,,,,,,,,,,,,
15254,9574,01:18:19.247,11,,,,,,,,,,,,,,,,,,,,
15292,9574,01:18:23.189,11,+16.409,+0.424,,,,,,,,,,,,,,,,,,
15336,9574,01:18:27.324,11,,,,,,,,,,,,,,,,,,,,
15337,9574,01:18:27.386,11,+16.373,+0.516,,,,,,,,,,,,,,,,,,
15374,9574,01:18:31.380,11,+16.429,+0.611,,,,,,,,,,,,,,,,,,
15410,9574,01:18:35.645,11,+16.420,+0.638,,,,,,,,,,,,,,,,,,
15411,9574,01:18:35.700,11,,,,,,,,,,,,,,,,,,,,
15446,9574,01:18:39.423,11,+16.444,+0.616,,,,,,,,,,,,,,,,,,
15447,9574,01:18:39.455,11,,,,,,,,,,,,,,,,,,,,
15479,9574,01:18:43.201,11,,,,,,,,,,,,,,,,,,,,
15514,9574,01:18:47.706,11,,,,,,,,,,,,,,,,,,,,
15515,9574,01:18:47.716,11,+16.382,+0.708,,,,,,,,,,,,,,,,,,
15552,9574,01:18:52.068,11,+16.099,+0.686,,,,,,,,,,,,,,,,,,
15588,9574,01:18:56.131,11,+16.175,+0.667,,,,,,,,,,,,,,,,,,
15592,9574,01:18:56.579,11,,,,,,,,,,,,,,,,,,,,
15593,9574,01:18:56.716,11,,,,,,,,,,,,,,,,,,,,
15619,9574,01:18:59.392,11,,,,,,,,,,,,,,,,,,,,
15640,9574,01:19:01.912,11,+16.174,+0.656,,,,,,,,,,,,,,,,,,
15642,9574,01:19:01.954,11,,,,,,,,,,,,,,,,,,,,
15661,9574,01:19:04.318,11,+16.151,+0.666,,,,,,,,,,,,,,,,,,
15690,9574,01:19:07.388,11,+16.117,+0.681,,,,,,,,,,,,,,,,,,
15691,9574,01:19:07.427,11,,,,,,,,,,,,,,,,,,,,
15727,9574,01:19:11.194,11,+16.060,+0.705,,,,,,,,,,,,,,,,,,
15728,9574,01:19:11.250,11,,,,,,,,,,,,,,,,,,,,
15762,9574,01:19:15.043,11,+16.012,+0.744,,,,,,,,,,,,,,,,,,
15763,9574,01:19:15.078,11,,,,,,,,,,,,,,,,,,,,
15812,9574,01:19:20.947,11,,,,,,,,,,,,,,,,,,,,
15813,9574,01:19:20.981,11,+16.225,+0.893,,,,,,,,,,,,,,,,,,
15867,9574,01:19:25.692,11,+15.933,+0.752,,,,,,,,,,,,,,,,,,
15868,9574,01:19:25.757,11,,,,,,,,,,,,,,,,,,,,
15869,9574,01:19:25.901,11,,,,,,,,,,,,,1:48.772,1:48.772,,,True,13.0,13.0,
15873,9574,01:19:26.767,11,,,,,,,,,,,,,,,,,,,,
15901,9574,01:19:29.900,11,,,,6.0,6,,,,,,,,,,,,,,,
15904,9574,01:19:29.974,11,,,,,,,,,,,,,,,,,,,,
15905,9574,01:19:29.995,11,+15.782,+0.758,,,,,,,,,,,,,,,,,,
15956,9574,01:19:36.079,11,+15.723,+0.784,,,,,,,,,,,,,,,,,,
15957,9574,01:19:36.096,11,,,,,,,,,,,,,,,,,,,,
15991,9574,01:19:40.387,11,+15.704,+0.792,,,,,,,,,,,,,,,,,,
15992,9574,01:19:40.409,11,,,,,,,,,,,,,,,,,,,,
16023,9574,01:19:43.566,11,,,,,,,,,,,,,,,,,,,,
16025,9574,01:19:43.635,11,+15.667,+0.810,,,,,,,,,,,,,,,,,,
16057,9574,01:19:46.078,11,,,,,,,,,,,,,,,,,,,,
16062,9574,01:19:46.424,11,,,,,,,,,,,,,,,,,,,,
16081,9574,01:19:49.288,11,+15.601,+0.836,,,,,,,,,,,,,,,,,,
16082,9574,01:19:49.314,11,,,,,,,,,,,,,,,,,,,,
16114,9574,01:19:52.180,11,,,,,,,,,,,,,,,,,,,,
16115,9574,01:19:52.248,11,+15.534,+0.808,,,,,,,,,,,,,,,,,,
16156,9574,01:19:56.206,11,+15.275,+0.617,,,,,,,,,,,,,,,,,,
16161,9574,01:19:56.595,11,,,,,,,,,,,,,,,,,,,,
16162,9574,01:19:56.710,11,,,,,,,,,,,,,,,,,,,,
16192,9574,01:19:59.571,11,,,,,,,,,,,,,,,,,,,,
16196,9574,01:19:59.717,11,+15.412,+0.727,,,,,,,,,,,,,,,,,,
16240,9574,01:20:04.097,11,+15.379,+0.730,,,,,,,,,,,,,,,,,,
16241,9574,01:20:04.141,11,,,,,,,,,,,,,,,,,,,,
16283,9574,01:20:07.409,11,,,,,,,,,,,,,,,,,,,,
16284,9574,01:20:07.463,11,+15.484,+0.737,,,,,,,,,,,,,,,,,,
16318,9574,01:20:11.266,11,,,,,,,,,,,,,,,,,,,,
16319,9574,01:20:11.326,11,+15.475,+0.663,,,,,,,,,,,,,,,,,,
16369,9574,01:20:15.572,11,,,,,,,,,,,,,,,,,,,,
16370,9574,01:20:15.634,11,+15.450,+0.756,,,,,,,,,,,,,,,,,,
16400,9574,01:20:19.534,11,,,,,,,,,,,,,,,,,,,,
16401,9574,01:20:19.574,11,+15.406,+0.779,,,,,,,,,,,,,,,,,,
16437,9574,01:20:23.872,11,,,,,,,,,,,,,,,,,,,,
16438,9574,01:20:23.890,11,+15.410,+0.842,,,,,,,,,,,,,,,,,,
16469,9574,01:20:27.695,11,,,,,,,,,,,,,,,,,,,,
16470,9574,01:20:27.753,11,+15.502,+0.794,,,,,,,,,,,,,,,,,,
16497,9574,01:20:31.492,11,,,,,,,,,,,,,,,,,,,,
16498,9574,01:20:31.510,11,+15.583,+0.846,,,,,,,,,,,,,,,,,,
16537,9574,01:20:36.034,11,+15.449,+0.800,,,,,,,,,,,,,,,,,,
16575,9574,01:20:40.485,11,,,,,,,,,,,,,,,,,,,,
16609,9574,01:20:44.465,11,+15.444,+0.837,,,,,,,,,,,,,,,,,,
16616,9574,01:20:44.907,11,,,,,,,,,,,,,,,,,,,,
16617,9574,01:20:45.083,11,,,,,,,,,,,,,,,,,,,,
16659,9574,01:20:50.209,11,+15.424,+0.808,,,,,,,,,,,,,,,,,,
16660,9574,01:20:50.245,11,,,,,,,,,,,,,,,,,,,,
16680,9574,01:20:52.651,11,+15.398,+0.814,,,,,,,,,,,,,,,,,,
16681,9574,01:20:52.710,11,,,,,,,,,,,,,,,,,,,,
16703,9574,01:20:55.645,11,,,,,,,,,,,,,,,,,,,,
16704,9574,01:20:55.722,11,+15.368,+0.833,,,,,,,,,,,,,,,,,,
16742,9574,01:20:59.491,11,+15.321,+0.856,,,,,,,,,,,,,,,,,,
16743,9574,01:20:59.535,11,,,,,,,,,,,,,,,,,,,,
16782,9574,01:21:03.405,11,,,,,,,,,,,,,,,,,,,,
16783,9574,01:21:03.432,11,+15.271,+0.921,,,,,,,,,,,,,,,,,,
16830,9574,01:21:09.272,11,,,,,,,,,,,,,,,,,,,,
16875,9574,01:21:14.067,11,+15.280,+1.009,,,,,,,,,,,,,,,,,,
16876,9574,01:21:14.114,11,,,,,,,,,,,,,,,,,,,,
16878,9574,01:21:14.182,11,,,,,,,,,,,,,1:48.394,1:48.394,,,,14.0,14.0,
16880,9574,01:21:14.215,11,,,,,,,,,,,,,,,,,,,,
16920,9574,01:21:18.450,11,,,,,,,,,,,,,,,,,,,,
16964,9574,01:21:24.575,11,+15.232,+1.020,,,,,,,,,,,,,,,,,,
16965,9574,01:21:24.627,11,,,,,,,,,,,,,,,,,,,,
16996,9574,01:21:28.847,11,,,,,,,,,,,,,,,,,,,,
16997,9574,01:21:28.859,11,+15.233,+1.049,,,,,,,,,,,,,,,,,,
17037,9574,01:21:32.162,11,,,,,,,,,,,,,,,,,,,,
17059,9574,01:21:34.372,11,,,,,,,,,,,,,,,,,,,,
17060,9574,01:21:34.439,11,+15.166,+1.085,,,,,,,,,,,,,,,,,,
17093,9574,01:21:37.765,11,+15.131,+1.101,,,,,,,,,,,,,,,,,,
17094,9574,01:21:37.794,11,,,,,,,,,,,,,,,,,,,,
17112,9574,01:21:40.795,11,+15.112,+1.112,,,,,,,,,,,,,,,,,,
17157,9574,01:21:44.960,11,+15.063,+1.118,,,,,,,,,,,,,,,,,,
17161,9574,01:21:45.276,11,,,,,,,,,,,,,,,,,,,,
17165,9574,01:21:45.707,11,,,,,,,,,,,,,,,,,,,,
17197,9574,01:21:48.397,11,+15.136,+1.175,,,,,,,,,,,,,,,,,,
17212,9574,01:21:49.674,11,,,,,,,,,,,,,,,,,,,,
17243,9574,01:21:52.721,11,,,,,,,,,,,,,,,,,,,,
17244,9574,01:21:52.737,11,+15.014,,,,,,,,,,,,,,,,,,,
17277,9574,01:21:56.101,11,+15.070,+1.217,,,,,,,,,,,,,,,,,,
17278,9574,01:21:56.160,11,,,,,,,,,,,,,,,,,,,,
17320,9574,01:21:59.908,11,+15.023,+1.124,,,,,,,,,,,,,,,,,,
17321,9574,01:21:59.941,11,,,,,,,,,,,,,,,,,,,,
17362,9574,01:22:04.262,11,,,,,,,,,,,,,,,,,,,,
17398,9574,01:22:08.128,11,,,,,,,,,,,,,,,,,,,,
17399,9574,01:22:08.139,11,+15.035,+1.195,,,,,,,,,,,,,,,,,,
17438,9574,01:22:12.400,11,,,,,,,,,,,,,,,,,,,,
17439,9574,01:22:12.424,11,+15.046,+1.252,,,,,,,,,,,,,,,,,,
17467,9574,01:22:16.169,11,+14.987,+1.147,,,,,,,,,,,,,,,,,,
17468,9574,01:22:16.225,11,,,,,,,,,,,,,,,,,,,,
17500,9574,01:22:19.891,11,+15.026,+1.191,,,,,,,,,,,,,,,,,,
17533,9574,01:22:24.432,11,+14.928,+1.213,,,,,,,,,,,,,,,,,,
17534,9574,01:22:24.476,11,,,,,,,,,,,,,,,,,,,,
17569,9574,01:22:28.856,11,,,,,,,,,,,,,,,,,,,,
17603,9574,01:22:32.819,11,+13.926,+1.143,,,,,,,,,,,,,,,,,,
17606,9574,01:22:33.370,11,,,,,,,,,,,,,,,,,,,,
17608,9574,01:22:33.517,11,,,,,,,,,,,,,,,,,,,,
17624,9574,01:22:34.720,11,,,,,,,,,,,,,,,,,,,,
17660,9574,01:22:38.567,11,+12.724,+1.113,,,,,,,,,,,,,,,,,,
17661,9574,01:22:38.595,11,,,,,,,,,,,,,,,,,,,,
17683,9574,01:22:40.972,11,,,,,,,,,,,,,,,,,,,,
17684,9574,01:22:41.020,11,+12.657,+1.123,,,,,,,,,,,,,,,,,,
17706,9574,01:22:44.040,11,,,,,,,,,,,,,,,,,,,,
17707,9574,01:22:44.075,11,+12.597,+1.143,,,,,,,,,,,,,,,,,,
17738,9574,01:22:47.906,11,,,,,,,,,,,,,,,,,,,,
17775,9574,01:22:51.742,11,,,,,,,,,,,,,,,,,,,,
17776,9574,01:22:51.801,11,+12.498,+1.245,,,,,,,,,,,,,,,,,,
17872,9574,01:23:02.392,11,,,,,,,,,,,,,,,,,,,,
17873,9574,01:23:02.399,11,+12.433,+1.244,,,,,,,,,,,,,,,,,,
17874,9574,01:23:02.576,11,,,,,,,,,,,,,1:48.305,1:48.305,,,,15.0,15.0,
17899,9574,01:23:04.670,11,,,,,,,,,,,,,,,,,,,,
17921,9574,01:23:06.779,11,,,,5.0,5,,,,,,,,,,,,,,,
17923,9574,01:23:06.849,11,+12.457,+1.310,,,,,,,,,,,,,,,,,,
17925,9574,01:23:06.895,11,,,,,,,,,,,,,,,,,,,,
17963,9574,01:23:12.982,11,+12.337,+1.339,,,,,,,,,,,,,,,,,,
17964,9574,01:23:13.041,11,,,,,,,,,,,,,,,,,,,,
18001,9574,01:23:17.262,11,+12.321,+1.364,,,,,,,,,,,,,,,,,,
18002,9574,01:23:17.311,11,,,,,,,,,,,,,,,,,,,,
18039,9574,01:23:20.579,11,+12.301,+1.397,,,,,,,,,,,,,,,,,,
18041,9574,01:23:20.623,11,,,,,,,,,,,,,,,,,,,,
18070,9574,01:23:22.857,11,,,,,,,,,,,,,,,,,,,,
18071,9574,01:23:22.875,11,+12.281,+1.411,,,,,,,,,,,,,,,,,,
18072,9574,01:23:23.233,11,,,,,,,,,,,,,,,,,,,,
18098,9574,01:23:26.240,11,+12.253,+1.442,,,,,,,,,,,,,,,,,,
18099,9574,01:23:26.296,11,,,,,,,,,,,,,,,,,,,,
18128,9574,01:23:29.337,11,,,,,,,,,,,,,,,,,,,,
18164,9574,01:23:33.451,11,+12.198,+1.523,,,,,,,,,,,,,,,,,,
18168,9574,01:23:33.858,11,,,,,,,,,,,,,,,,,,,,
18169,9574,01:23:33.911,11,,,,,,,,,,,,,,,,,,,,
18177,9574,01:23:34.781,11,,,,,,,,,,,,,,,,,,,,
18205,9574,01:23:36.871,11,+12.179,+1.513,,,,,,,,,,,,,,,,,,
18206,9574,01:23:36.896,11,,,,,,,,,,,,,,,,,,,,
18246,9574,01:23:41.243,11,+12.138,+1.419,,,,,,,,,,,,,,,,,,
18249,9574,01:23:41.289,11,,,,,,,,,,,,,,,,,,,,
18284,9574,01:23:44.549,11,+12.139,+1.437,,,,,,,,,,,,,,,,,,
18321,9574,01:23:48.295,11,+12.005,+1.313,True,,,,,,,,,,,,,,,,,
18372,9574,01:23:52.657,11,,,,,,,,,,,,,,,,,,,,
18373,9574,01:23:52.682,11,+12.083,+1.420,,,,,,,,,,,,,,,,,,
18411,9574,01:23:56.579,11,+12.076,+1.432,,,,,,,,,,,,,,,,,,
18412,9574,01:23:56.622,11,,,,,,,,,,,,,,,,,,,,
18454,9574,01:24:00.841,11,+12.035,+1.431,,,,,,,,,,,,,,,,,,
18484,9574,01:24:04.553,11,+11.971,+1.317,,,,,,,,,,,,,,,,,,
18511,9574,01:24:08.156,11,,,,,,,,,,,,,,,,,,,,
18512,9574,01:24:08.192,11,+11.943,+1.320,,,,,,,,,,,,,,,,,,
18552,9574,01:24:12.676,11,,,,,,,,,,,,,,,,,,,,
18553,9574,01:24:12.754,11,+11.915,+1.335,,,,,,,,,,,,,,,,,,
18589,9574,01:24:17.270,11,,,,,,,,,,,,,,,,,,,,
18590,9574,01:24:17.271,11,+11.928,+1.323,,,,,,,,,,,,,,,,,,
18627,9574,01:24:21.301,11,+11.917,+1.357,,,,,,,,,,,,,,,,,,
18632,9574,01:24:21.811,11,,,,,,,,,,,,,,,,,,,,
18633,9574,01:24:21.841,11,,,,,,,,,,,,,,,,,,,,
18664,9574,01:24:24.828,11,,,,,,,,,,,,,,,,,,,,
18677,9574,01:24:27.072,11,+11.934,+1.332,,,,,,,,,,,,,,,,,,
18678,9574,01:24:27.104,11,,,,,,,,,,,,,,,,,,,,
18707,9574,01:24:29.479,11,,,,,,,,,,,,,,,,,,,,
18708,9574,01:24:29.544,11,+11.928,+1.341,,,,,,,,,,,,,,,,,,
18732,9574,01:24:32.529,11,,,,,,,,,,,,,,,,,,,,
18733,9574,01:24:32.607,11,+11.920,+1.364,,,,,,,,,,,,,,,,,,
18767,9574,01:24:36.442,11,+11.875,+1.397,,,,,,,,,,,,,,,,,,
18768,9574,01:24:36.484,11,,,,,,,,,,,,,,,,,,,,
18801,9574,01:24:40.312,11,+11.832,+1.461,,,,,,,,,,,,,,,,,,
18802,9574,01:24:40.340,11,,,,,,,,,,,,,,,,,,,,
18853,9574,01:24:46.075,11,+11.798,+1.458,,,,,,,,,,,,,,,,,,
18854,9574,01:24:46.095,11,,,,,,,,,,,,,,,,,,,,
18898,9574,01:24:50.895,11,+11.776,+1.393,,,,,,,,,,,,,,,,,,
18900,9574,01:24:51.008,11,,,,,,,,,,,,,,1:48.504,,,False,16.0,,
18901,9574,01:24:51.040,11,,,,,,,,,,,,,,,,,,,,
18902,9574,01:24:51.148,11,,,,,,,,,,,,,,,,,,,,
18937,9574,01:24:55.352,11,+11.812,+1.437,,,,,,,,,,,,,,,,,,
18938,9574,01:24:55.371,11,,,,,,,,,,,,,,,,,,,,
18983,9574,01:25:01.440,11,,,,,,,,,,,,,,,,,,,,
18984,9574,01:25:01.465,11,+11.795,+1.405,,,,,,,,,,,,,,,,,,
19018,9574,01:25:05.706,11,,,,,,,,,,,,,,,,,,,,
19019,9574,01:25:05.735,11,+11.808,+1.429,,,,,,,,,,,,,,,,,,
19056,9574,01:25:09.054,11,+11.791,+1.461,,,,,,,,,,,,,,,,,,
19057,9574,01:25:09.086,11,,,,,,,,,,,,,,,,,,,,
19079,9574,01:25:11.331,11,,,,,,,,,,,,,,,,,,,,
19080,9574,01:25:11.350,11,+11.770,+1.475,,,,,,,,,,,,,,,,,,
19086,9574,01:25:11.957,11,,,,,,,,,,,,,,,,,,,,
19120,9574,01:25:14.782,11,+11.746,+1.492,,,,,,,,,,,,,,,,,,
19122,9574,01:25:14.849,11,,,,,,,,,,,,,,,,,,,,
19144,9574,01:25:17.723,11,,,,,,,,,,,,,,,,,,,,
19145,9574,01:25:17.787,11,+11.724,+1.503,,,,,,,,,,,,,,,,,,
19185,9574,01:25:21.996,11,+11.683,+1.550,,,,,,,,,,,,,,,,,,
19191,9574,01:25:22.402,11,,,,,,,,,,,,,,,,,,,,
19192,9574,01:25:22.467,11,,,,,,,,,,,,,,,,,,,,
19215,9574,01:25:24.913,11,,,,,,,,,,,,,,,,,,,,
19225,9574,01:25:25.483,11,,,,,,,,,,,,,,,,,,,,
