,SessionKey,timestamp,DriverNo,GapToLeader,IntervalToPositionAhead_Value,IntervalToPositionAhead_Catching,Line,Position,ShowPosition,RacingNumber,Retired,InPit,PitOut,Stopped,Status,BestLapTime_Value,LastLapTime_Value,LastLapTime_Status,LastLapTime_OverallFastest,LastLapTime_PersonalFastest,NumberOfLaps,BestLapTime_Lap,NumberOfPitStops
13002,9574,01:14:23.180,1,,,,,,,,,,,,,,,,,,,,
13034,9574,01:14:26.079,1,+28.107,+2.714,,,,,,,,,,,,,,,,,,
13035,9574,01:14:26.107,1,,,,,,,,,,,,,,,,,,,,
13065,9574,01:14:29.096,1,,,,,,,,,,,,,,,,,,,,
13066,9574,01:14:29.108,1,+28.061,+2.808,,,,,,,,,,,,,,,,,,
13109,9574,01:14:33.249,1,+27.972,+3.034,,,,,,,,,,,,,,,,,,
13115,9574,01:14:33.559,1,,,,,,,,,,,,,,,,,,,,
13116,9574,01:14:33.711,1,,,,,,,,,,False,,576.0,,,,,,,,
13142,9574,01:14:36.547,1,,,,,,,,,,,,,,,,,,,,
13143,9574,01:14:36.558,1,+27.827,+2.499,,,,,,,,,,,,,,,,,,
13178,9574,01:14:41.016,1,+27.935,+2.188,True,,,,,,,,,,,,,,,,,
13208,9574,01:14:44.250,1,,,,,,,,,,,,,,,,,,,,
13210,9574,01:14:44.293,1,+27.826,+2.001,,,,,,,,,,,,,,,,,,
13243,9574,01:14:48.066,1,+27.620,+1.717,,,,,,,,,,,,,,,,,,
13244,9574,01:14:48.100,1,,,,,,,,,,,,,,,,,,,,
13278,9574,01:14:52.178,1,+27.411,+1.389,,,,,,,,,,,,,,,,,,
13280,9574,01:14:52.239,1,,,,,,,,,,,,,,,,,,,,
13312,9574,01:14:55.992,1,+27.258,+1.078,,,,,,,,,,,,,,,,,,
13346,9574,01:15:00.165,1,,,,,,,,,,,,,,,,,,,,
13347,9574,01:15:00.231,1,+27.213,+1.030,,,,,,,,,,,,,,,,,,
13384,9574,01:15:04.045,1,+27.237,+0.845,False,,,,,,,,,,,,,,,,,
13385,9574,01:15:04.081,1,,,,,,,,,,,,,,,,,,,,
13412,9574,01:15:07.700,1,,,,,,,,,,,,,,,,,,,,
13413,9574,01:15:07.735,1,+27.228,+0.780,,,,,,,,,,,,,,,,,,
13454,9574,01:15:12.208,1,,,,,,,,,,,,,,,,,,,,
13455,9574,01:15:12.245,1,+27.086,+0.386,,,,,,,,,,,,,,,,,,
13492,9574,01:15:16.760,1,,,,,,,,,,,,,,,,,,,,
13493,9574,01:15:16.794,1,+26.991,+0.156,,,,,,,,,,,,,,,,,,
13529,9574,01:15:21.135,1,+27.322,+0.265,,,,,,,,,,,,,,,,,,
13534,9574,01:15:21.689,1,,,,,,,,,,,,,,,,,,,,
13537,9574,01:15:21.792,1,,,,,,,,,,,,,,,,,,,,
13550,9574,01:15:24.057,1,,,,,,,,,,,,,,,,,,,,
13587,9574,01:15:26.919,1,+25.091,+0.219,,,,,,,,,,,,,,,,,,
13588,9574,01:15:26.966,1,,,,,,,,,,,,,,,,,,,,
13603,9574,01:15:29.247,1,,,,,,,,,,,,,,,,,,,,
13604,9574,01:15:29.326,1,+25.038,+0.171,,,,,,,,,,,,,,,,,,
13635,9574,01:15:32.280,1,+24.929,+0.088,,,,,,,,,,,,,,,,,,
13637,9574,01:15:32.346,1,,,,,,,,,,,,,,,,,,,,
13674,9574,01:15:36.114,1,,,,,,,,,,,,,,,,,,,,
13676,9574,01:15:36.179,1,+24.938,+0.127,,,,,,,,,,,,,,,,,,
13710,9574,01:15:40.024,1,,,,,,,,,,,,,,,,,,,,
13711,9574,01:15:40.040,1,+24.867,+0.074,,,,,,,,,,,,,,,,,,
13750,9574,01:15:45.747,1,,,,13.0,13,,,,,,,,,,,,,,,
13752,9574,01:15:45.767,1,,,,,,,,,,,,,,,,,,,,
13753,9574,01:15:45.835,1,+24.910,+1.792,,,,,,,,,,,,,,,,,,
13802,9574,01:15:50.719,1,+24.719,+1.388,,,,,,,,,,,,,,,,,,
13803,9574,01:15:50.758,1,,,,,,,,,,,,,,,,,,,,
13804,9574,01:15:50.796,1,,,,,,,,,,,,64.0,,,,,,,,
13805,9574,01:15:50.871,1,,,,,,,,,,,,,,2:02.789,,,,11.0,,
13835,9574,01:15:54.180,1,,,,,,,,,,,,,,,,,,,,
13840,9574,01:15:55.034,1,,,,12.0,12,,,,,,,,,,,,,,,
13842,9574,01:15:55.040,1,+24.571,+1.232,,,,,,,,,,,,,,,,,,
13844,9574,01:15:55.159,1,,,,,,,,,,,,,,,,,,,,
13905,9574,01:16:01.060,1,+24.366,+0.839,,,,,,,,,,,,,,,,,,
13906,9574,01:16:01.194,1,,,,,,,,,,,,,,,,,,,,
13954,9574,01:16:05.261,1,,,,,,,,,,,,,,,,,,,,
13955,9574,01:16:05.285,1,+24.320,+0.788,,,,,,,,,,,,,,,,,,
13987,9574,01:16:08.601,1,+24.273,+0.775,,,,,,,,,,,,,,,,,,
13988,9574,01:16:08.664,1,,,,,,,,,,,,,,,,,,,,
14010,9574,01:16:10.877,1,+24.242,+0.773,,,,,,,,,,,,,,,,,,
14011,9574,01:16:10.914,1,,,,,,,,,,,,,,,,,,,,
14016,9574,01:16:11.293,1,,,,,,,,,,,,,,,,,,,,
14046,9574,01:16:14.225,1,+24.187,+0.768,,,,,,,,,,,,,,,,,,
14047,9574,01:16:14.275,1,,,,,,,,,,,,,,,,,,,,
14072,9574,01:16:17.108,1,,,,,,,,,,,,,,,,,,,,
14073,9574,01:16:17.192,1,+24.096,+0.735,,,,,,,,,,,,,,,,,,
14112,9574,01:16:21.131,1,+23.772,+0.532,,,,,,,,,,,,,,,,,,
14119,9574,01:16:21.456,1,,,,,,,,,,,,,,,,,,,,
14122,9574,01:16:21.628,1,,,,,,,,,,,,,,,,,,,,
14151,9574,01:16:24.140,1,,,,,,,,,,,,,,,,,,,,
14155,9574,01:16:24.578,1,+23.918,+0.557,,,,,,,,,,,,,,,,,,
14156,9574,01:16:24.596,1,,,,,,,,,,,,,,,,,,,,
14195,9574,01:16:29.085,1,,,,,,,,,,,,,,,,,,,,
14228,9574,01:16:32.475,1,+24.104,+0.138,,,,,,,,,,,,,,,,,,
14259,9574,01:16:36.371,1,,,,11.0,11,,,,,,,,,,,,,,,
14262,9574,01:16:36.454,1,+24.109,+2.091,,,,,,,,,,,,,,,,,,
14264,9574,01:16:36.520,1,,,,,,,,,,,,,,,,,,,,
14297,9574,01:16:40.649,1,+23.892,+1.967,,,,,,,,,,,,,,,,,,
14298,9574,01:16:40.708,1,,,,,,,,,,,,,,,,,,,,
14332,9574,01:16:44.488,1,+23.839,+1.846,,,,,,,,,,,,,,,,,,
14333,9574,01:16:44.521,1,,,,,,,,,,,,,,,,,,,,
14366,9574,01:16:48.766,1,+23.823,+1.840,,,,,,,,,,,,,,,,,,
14367,9574,01:16:48.783,1,,,,,,,,,,,,,,,,,,,,
14399,9574,01:16:52.634,1,,,,,,,,,,,,,,,,,,,,
14437,9574,01:16:56.366,1,+23.939,+1.885,,,,,,,,,,,,,,,,,,
14438,9574,01:16:56.386,1,,,,,,,,,,,,,,,,,,,,
14474,9574,01:17:00.947,1,,,,,,,,,,,,,,,,,,,,
14475,9574,01:17:01.034,1,+23.912,+1.739,True,,,,,,,,,,,,,,,,,
14519,9574,01:17:05.387,1,+23.723,+1.592,,,,,,,,,,,,,,,,,,
14520,9574,01:17:05.441,1,,,,,,,,,,,,,,,,,,,,
14561,9574,01:17:09.424,1,+23.669,+1.407,,,,,,,,,,,,,,,,,,
14564,9574,01:17:09.929,1,,,,,,,,,,,,,,,,,,,,
14567,9574,01:17:10.066,1,,,,,,,,,,,,,,,,,,,,
14599,9574,01:17:14.255,1,,,,,,,,,,,,,,,,,,,,
14609,9574,01:17:15.250,1,+23.657,+1.444,,,,,,,,,,,,,,,,,,
14611,9574,01:17:15.296,1,,,,,,,,,,,,,,,,,,,,
14637,9574,01:17:17.635,1,,,,,,,,,,,,,,,,,,,,
14638,9574,01:17:17.669,1,+23.628,+1.458,,,,,,,,,,,,,,,,,,
14672,9574,01:17:20.753,1,+23.583,+1.481,,,,,,,,,,,,,,,,,,
14694,9574,01:17:22.641,1,,,,,,,,,,,,,,,,,,,,
14708,9574,01:17:24.530,1,,,,,,,,,,,,,,,,,,,,
14709,9574,01:17:24.543,1,+23.507,+1.513,,,,,,,,,,,,,,,,,,
14748,9574,01:17:28.447,1,,,,,,,,,,,,,,,,,,,,
14749,9574,01:17:28.463,1,+18.559,+1.543,,,,,,,,,,,,,,,,,,
14791,9574,01:17:34.207,1,+18.695,+1.236,,,,,,,,,,,,,,,,,,
14793,9574,01:17:34.248,1,,,,,,,,,,,,,,,,,,,,
14846,9574,01:17:39.126,1,,,False,10.0,10,,,,,,,,,,,,,,,
14848,9574,01:17:39.153,1,+19.031,+1.265,,,,,,,,,,,,,,,,,,
14849,9574,01:17:39.283,1,,,,,,,,,,,,,1:48.403,1:48.403,,True,True,12.0,12.0,
14850,9574,01:17:39.358,1,,,,,,,,,,,,,,,,,,,,
14851,9574,01:17:39.505,1,,,,,,,,,,,,,,,,,,,,
14885,9574,01:17:43.547,1,,,,9.0,9,,,,,,,,,,,,,,,
14887,9574,01:17:43.589,1,+18.603,+1.347,,,,,,,,,,,,,,,,,,
14888,9574,01:17:43.631,1,,,,,,,,,,,,,,,,,,,,
14937,9574,01:17:49.647,1,+18.490,+1.245,,,,,,,,,,,,,,,,,,
14939,9574,01:17:49.706,1,,,,,,,,,,,,,,,,,,,,
14973,9574,01:17:53.811,1,,,,,,,,,,,,,,,,,,,,
14975,9574,01:17:53.852,1,+18.461,+1.244,,,,,,,,,,,,,,,,,,
15013,9574,01:17:57.161,1,+18.425,+1.267,,,,,,,,,,,,,,,,,,
15014,9574,01:17:57.171,1,,,,,,,,,,,,,,,,,,,,
15030,9574,01:17:59.425,1,,,,,,,,,,,,,,,,,,,,
15031,9574,01:17:59.501,1,+18.417,+1.302,,,,,,,,,,,,,,,,,,
15038,9574,01:17:59.792,1,,,,,,,,,,,,,,,,,,,,
15068,9574,01:18:02.842,1,+18.395,+1.336,,,,,,,,,,,,,,,,,,
15103,9574,01:18:05.879,1,,,,,,,,,,,,,,,,,,,,
15104,9574,01:18:05.907,1,+18.370,+1.398,,,,,,,,,,,,,,,,,,
15130,9574,01:18:08.117,1,,,,,,,,,,,,,,,,,,,,
15151,9574,01:18:09.947,1,+18.258,+1.549,,,,,,,,,,,,,,,,,,
15157,9574,01:18:10.342,1,,,,,,,,,,,,,,,,,,,,
15159,9574,01:18:10.408,1,,,,,,,,,,,,,,,,,,,,
15194,9574,01:18:13.479,1,+18.349,+1.469,,,,,,,,,,,,,,,,,,
15202,9574,01:18:14.302,1,,,,,,,,,,,,,,,,,,,,
15240,9574,01:18:17.645,1,,,,,,,,,,,,,,,,,,,,
15241,9574,01:18:17.692,1,+18.214,+1.290,True,,,,,,,,,,,,,,,,,
15270,9574,01:18:21.055,1,,,,,,,,,,,,,,,,,,,,
15272,9574,01:18:21.092,1,+18.219,+1.252,,,,,,,,,,,,,,,,,,
15314,9574,01:18:24.968,1,,,,,,,,,,,,,,,,,,,,
15315,9574,01:18:25.016,1,+18.288,+1.178,,,,,,,,,,,,,,,,,,
15352,9574,01:18:29.292,1,+18.277,+1.148,,,,,,,,,,,,,,,,,,
15354,9574,01:18:29.341,1,,,,,,,,,,,,,,,,,,,,
15389,9574,01:18:33.171,1,+18.220,+1.077,,,,,,,,,,,,,,,,,,
15390,9574,01:18:33.229,1,,,,,,,,,,,,,,,,,,,,
15428,9574,01:18:37.441,1,+18.203,+1.089,,,,,,,,,,,,,,,,,,
15429,9574,01:18:37.478,1,,,,,,,,,,,,,,,,,,,,
15461,9574,01:18:41.305,1,+18.291,+1.119,,,,,,,,,,,,,,,,,,
15462,9574,01:18:41.396,1,,,,,,,,,,,,,,,,,,,,
15493,9574,01:18:44.979,1,+18.312,+1.173,,,,,,,,,,,,,,,,,,
15494,9574,01:18:45.009,1,,,,,,,,,,,,,,,,,,,,
15530,9574,01:18:49.496,1,+18.163,+1.022,,,,,,,,,,,,,,,,,,
15531,9574,01:18:49.574,1,,,,,,,,,,,,,,,,,,,,
15571,9574,01:18:53.953,1,+17.966,+0.942,False,,,,,,,,,,,,,,,,,
15573,9574,01:18:53.976,1,,,,,,,,,,,,,,,,,,,,
15606,9574,01:18:57.999,1,+18.009,+0.931,,,,,,,,,,,,,,,,,,
15609,9574,01:18:58.381,1,,,,,,,,,,,,,,,,,,,,
15622,9574,01:18:59.392,1,,,,,,,,,,,,,,,,,,,,
15658,9574,01:19:03.735,1,,,,,,,,,,,,,,,,,,,,
15659,9574,01:19:03.748,1,+18.045,+0.972,,,,,,,,,,,,,,,,,,
15678,9574,01:19:06.196,1,,,,,,,,,,,,,,,,,,,,
15679,9574,01:19:06.229,1,+18.027,+0.988,,,,,,,,,,,,,,,,,,
15704,9574,01:19:09.251,1,+17.995,+1.001,True,,,,,,,,,,,,,,,,,
15705,9574,01:19:09.282,1,,,,,,,,,,,,,,,,,,,,
15753,9574,01:19:12.993,1,,,,,,,,,,,,,,,,,,,,
15754,9574,01:19:13.043,1,+17.929,+1.006,,,,,,,,,,,,,,,,,,
15785,9574,01:19:16.910,1,,,,,,,,,,,,,,,,,,,,
15786,9574,01:19:16.928,1,+17.858,+1.033,,,,,,,,,,,,,,,,,,
15823,9574,01:19:21.395,1,,,,,,,,,,,,,,,,False,,,,
15834,9574,01:19:22.714,1,,,,,,,,,,,,,,,,,,,,
15838,9574,01:19:22.776,1,+18.019,+0.942,False,,,,,,,,,,,,,,,,,
15886,9574,01:19:27.561,1,+17.789,+0.994,,,,,,,,,,,,,,,,,,
15889,9574,01:19:27.648,1,,,,,,,,,,,,,,,,,,,,
15890,9574,01:19:27.704,1,,,,,,,,,,,,,,1:48.431,,,False,13.0,,
15891,9574,01:19:27.829,1,,,,,,,,,,,,,,,,,,,,
15924,9574,01:19:31.874,1,,,,8.0,8,,,,,,,,,,,,,,,
15925,9574,01:19:31.955,1,+17.742,+1.073,,,,,,,,,,,,,,,,,,
15968,9574,01:19:38.003,1,,,,,,,,,,,,,,,,,,,,
15969,9574,01:19:38.082,1,+17.709,+0.991,,,,,,,,,,,,,,,,,,
16012,9574,01:19:42.278,1,,,,,,,,,,,,,,,,,,,,
16013,9574,01:19:42.312,1,+17.688,+1.004,,,,,,,,,,,,,,,,,,
16048,9574,01:19:45.595,1,,,,,,,,,,,,,,,,,,,,
16049,9574,01:19:45.622,1,+17.658,+1.025,,,,,,,,,,,,,,,,,,
16072,9574,01:19:47.943,1,,,,,,,,,,,,,,,,,,,,
16073,9574,01:19:47.952,1,+17.642,+1.050,,,,,,,,,,,,,,,,,,
16104,9574,01:19:51.208,1,,,,,,,,,,,,,,,,,,,,
16105,9574,01:19:51.282,1,+17.611,+1.069,,,,,,,,,,,,,,,,,,
16133,9574,01:19:54.215,1,,,,,,,,,,,,,,,,,,,,
16134,9574,01:19:54.293,1,+17.535,+1.076,,,,,,,,,,,,,,,,,,
16174,9574,01:19:58.182,1,+17.230,+1.012,,,,,,,,,,,,,,,,,,
16176,9574,01:19:58.420,1,,,,,,,,,,,,,,,,,,,,
16177,9574,01:19:58.534,1,,,,,,,,,,,,,,,,,,,,
16195,9574,01:19:59.571,1,,,,,,,,,,,,,,,,,,,,
16219,9574,01:20:01.537,1,+17.239,+0.971,,,,,,,,,,,,,,,,,,
16259,9574,01:20:05.950,1,+17.255,+0.957,,,,,,,,,,,,,,,,,,
16294,9574,01:20:09.291,1,,,,,,,,,,,,,,,,,,,,
16346,9574,01:20:13.200,1,+17.326,+0.883,,,,,,,,,,,,,,,,,,
16384,9574,01:20:17.427,1,,,,,,,,,,,,,,,,,,,,
16385,9574,01:20:17.458,1,+17.280,+0.823,,,,,,,,,,,,,,,,,,
16418,9574,01:20:21.321,1,,,,,,,,,,,,,,,,,,,,
16419,9574,01:20:21.348,1,+17.205,+0.806,,,,,,,,,,,,,,,,,,
16452,9574,01:20:25.534,1,,,,,,,,,,,,,,,,,,,,
16453,9574,01:20:25.606,1,+17.129,+0.815,,,,,,,,,,,,,,,,,,
16483,9574,01:20:29.402,1,,,,,,,,,,,,,,,,,,,,
16484,9574,01:20:29.423,1,+17.156,+0.840,,,,,,,,,,,,,,,,,,
16518,9574,01:20:33.069,1,+17.148,+0.886,,,,,,,,,,,,,,,,,,
16519,9574,01:20:33.120,1,,,,,,,,,,,,,,,,,,,,
16552,9574,01:20:37.620,1,+17.047,+0.765,,,,,,,,,,,,,,,,,,
16553,9574,01:20:37.680,1,,,,,,,,,,,,,,,,,,,,
16589,9574,01:20:42.140,1,+17.099,+0.845,,,,,,,,,,,,,,,,,,
16590,9574,01:20:42.164,1,,,,,,,,,,,,,,,,,,,,
16627,9574,01:20:46.170,1,+17.130,+0.826,,,,,,,,,,,,,,,,,,
16631,9574,01:20:46.624,1,,,,,,,,,,,,,,,,,,,,
16632,9574,01:20:46.716,1,,,,,,,,,,,,,,,,,,,,
16672,9574,01:20:51.895,1,,,,,,,,,,,,,,,,,,,,
16674,9574,01:20:51.939,1,+17.156,+0.872,,,,,,,,,,,,,,,,,,
16696,9574,01:20:54.305,1,,,,,,,,,,,,,,,,,,,,
16697,9574,01:20:54.391,1,+17.134,+0.888,,,,,,,,,,,,,,,,,,
16719,9574,01:20:57.451,1,,,,,,,,,,,,,,,,,,,,
16720,9574,01:20:57.454,1,+17.091,+0.903,,,,,,,,,,,,,,,,,,
16759,9574,01:21:01.297,1,+17.024,+0.908,,,,,,,,,,,,,,,,,,
16796,9574,01:21:05.024,1,,,,,,,,,,,,,,,,,,,,
16797,9574,01:21:05.052,1,+16.906,+0.926,,,,,,,,,,,,,,,,,,
16849,9574,01:21:10.952,1,+17.024,+0.816,,,,,,,,,,,,,,,,,,
16896,9574,01:21:15.699,1,+16.895,+0.882,,,,,,,,,,,,,,,,,,
16897,9574,01:21:15.761,1,,,,,,,,,,,,,,,,,,,,
16898,9574,01:21:15.771,1,,,,,,,,,,,,,1:48.153,1:48.153,,,True,14.0,14.0,
16899,9574,01:21:15.928,1,,,,,,,,,,,,,,,,,,,,
16929,9574,01:21:20.022,1,+16.782,+0.856,,,,,,,,,,,,,,,,,,
16930,9574,01:21:20.045,1,,,,,,,,,,,,,,,,,,,,
16984,9574,01:21:26.277,1,,,,,,,,,,,,,,,,,,,,
17019,9574,01:21:30.439,1,,,,,,,,,,,,,,,,,,,,
17021,9574,01:21:30.465,1,+16.835,+0.798,,,,,,,,,,,,,,,,,,
17055,9574,01:21:33.734,1,,,,,,,,,,,,,,,,,,,,
17056,9574,01:21:33.744,1,+16.788,+0.804,,,,,,,,,,,,,,,,,,
17074,9574,01:21:36.005,1,+16.763,+0.821,,,,,,,,,,,,,,,,,,
17075,9574,01:21:36.015,1,,,,,,,,,,,,,,,,,,,,
17081,9574,01:21:36.407,1,,,,,,,,,,,,,,,,,,,,
17101,9574,01:21:39.370,1,+16.729,+0.839,,,,,,,,,,,,,,,,,,
17102,9574,01:21:39.376,1,,,,,,,,,,,,,,,,,,,,
17132,9574,01:21:42.333,1,+16.654,+0.852,,,,,,,,,,,,,,,,,,
17133,9574,01:21:42.364,1,,,,,,,,,,,,,,,,,,,,
17174,9574,01:21:46.323,1,+16.391,+0.806,,,,,,,,,,,,,,,,,,
17179,9574,01:21:46.565,1,,,,,,,,,,,,,,,,,,,,
17180,9574,01:21:46.685,1,,,,,,,,,,,,,,,,,,,,
17214,9574,01:21:49.674,1,,,,,,,,,,,,,,,,,,,,
17217,9574,01:21:49.739,1,+16.452,+0.699,,,,,,,,,,,,,,,,,,
17219,9574,01:21:49.745,1,,,,,,,,,,,,,,,,,,,,
17258,9574,01:21:54.074,1,,,,,,,,,,,,,,,,,,,,
17259,9574,01:21:54.076,1,+16.372,+0.652,,,,,,,,,,,,,,,,,,
17295,9574,01:21:57.445,1,+16.388,+0.634,,,,,,,,,,,,,,,,,,
17296,9574,01:21:57.494,1,,,,,,,,,,,,,,,,,,,,
17336,9574,01:22:01.325,1,+16.429,+0.553,,,,,,,,,,,,,,,,,,
17337,9574,01:22:01.358,1,,,,,,,,,,,,,,,,,,,,
17381,9574,01:22:05.602,1,+16.446,+0.597,,,,,,,,,,,,,,,,,,
17415,9574,01:22:09.531,1,,,,,,,,,,,,,,,,,,,,
17416,9574,01:22:09.549,1,+16.423,+0.617,,,,,,,,,,,,,,,,,,
17451,9574,01:22:13.786,1,+16.401,+0.651,,,,,,,,,,,,,,,,,,
17482,9574,01:22:17.659,1,,,,,,,,,,,,,,,,,,,,
17483,9574,01:22:17.671,1,+16.478,+0.755,,,,,,,,,,,,,,,,,,
17510,9574,01:22:21.415,1,+16.498,+0.869,,,,,,,,,,,,,,,,,,
17511,9574,01:22:21.430,1,,,,,,,,,,,,,,,,,,,,
17548,9574,01:22:25.920,1,+16.395,+0.789,,,,,,,,,,,,,,,,,,
17549,9574,01:22:25.926,1,,,,,,,,,,,,,,,,,,,,
17585,9574,01:22:30.341,1,,,,,,,,,,,,,,,,,,,,
17586,9574,01:22:30.361,1,+16.375,+0.787,,,,,,,,,,,,,,,,,,
17620,9574,01:22:34.386,1,+15.489,+0.731,,,,,,,,,,,,,,,,,,
17627,9574,01:22:34.879,1,,,,,,,,,,,,,,,,,,,,
17628,9574,01:22:34.933,1,,,,,,,,,,,,,,,,,,,,
17671,9574,01:22:39.625,1,,,,,,,,,,,,,,,,,,,,
17676,9574,01:22:40.139,1,,,,,,,,,,,,,,,,,,,,
17677,9574,01:22:40.199,1,+14.323,+0.782,,,,,,,,,,,,,,,,,,
17694,9574,01:22:42.612,1,+14.252,+0.797,,,,,,,,,,,,,,,,,,
17695,9574,01:22:42.632,1,,,,,,,,,,,,,,,,,,,,
17719,9574,01:22:45.632,1,,,,,,,,,,,,,,,,,,,,
17720,9574,01:22:45.642,1,+14.173,+0.808,,,,,,,,,,,,,,,,,,
17754,9574,01:22:49.445,1,+14.077,+0.822,,,,,,,,,,,,,,,,,,
17755,9574,01:22:49.561,1,,,,,,,,,,,,,,,,,,,,
17793,9574,01:22:53.301,1,+13.995,+0.857,,,,,,,,,,,,,,,,,,
17794,9574,01:22:53.323,1,,,,,,,,,,,,,,,,,,,,
17843,9574,01:22:59.145,1,,,,,,,,,,,,,,,,,,,,
17894,9574,01:23:03.949,1,+13.972,+0.796,,,,,,,,,,,,,,,,,,
17897,9574,01:23:04.118,1,,,,,,,,,,,,,,,,,,,,
17898,9574,01:23:04.191,1,,,,,,,,,,,,,,1:48.229,,,False,15.0,,
17902,9574,01:23:04.670,1,,,,,,,,,,,,,,,,,,,,
17937,9574,01:23:08.215,1,,,,7.0,7,,,,,,,,,,,,,,,
17939,9574,01:23:08.284,1,,,,,,,,,,,,,,,,,,,,
17940,9574,01:23:08.301,1,+13.870,+0.783,,,,,,,,,,,,,,,,,,
17978,9574,01:23:14.414,1,+13.755,+0.712,,,,,,,,,,,,,,,,,,
18022,9574,01:23:18.666,1,+13.739,+0.718,,,,,,,,,,,,,,,,,,
18058,9574,01:23:21.937,1,,,,,,,,,,,,,,,,,,,,
18059,9574,01:23:21.965,1,+13.695,+0.726,,,,,,,,,,,,,,,,,,
18076,9574,01:23:24.249,1,,,,,,,,,,,,,,,,,,,,
18077,9574,01:23:24.278,1,+13.673,+0.747,,,,,,,,,,,,,,,,,,
18083,9574,01:23:24.795,1,,,,,,,,,,,,,,,,,,,,
18107,9574,01:23:27.526,1,,,,,,,,,,,,,,,,,,,,
18109,9574,01:23:27.592,1,+13.631,+0.768,,,,,,,,,,,,,,,,,,
18140,9574,01:23:30.533,1,,,,,,,,,,,,,,,,,,,,
18141,9574,01:23:30.590,1,+13.543,+0.784,,,,,,,,,,,,,,,,,,
18174,9574,01:23:34.495,1,+13.240,+0.731,,,,,,,,,,,,,,,,,,
18181,9574,01:23:34.839,1,,,,,,,,,,,,,,,,,,,,
18182,9574,01:23:34.859,1,,,,,,,,,,,,,,,,,,,,
18212,9574,01:23:37.942,1,+13.263,+0.575,,,,,,,,,,,,,,,,,,
18230,9574,01:23:39.718,1,,,,,,,,,,,,,,,,,,,,
18262,9574,01:23:42.328,1,,,,,,,,,,,,,,,,,,,,
18263,9574,01:23:42.346,1,+13.268,+0.503,,,,,,,,,,,,,,,,,,
18297,9574,01:23:45.602,1,+13.236,+0.450,,,,,,,,,,,,,,,,,,
18298,9574,01:23:45.651,1,,,,,,,,,,,,,,,,,,,,
18341,9574,01:23:49.548,1,,,,,,,,,,,,,,,,,,,,
18342,9574,01:23:49.555,1,+13.263,+0.432,,,,,,,,,,,,,,,,,,
18384,9574,01:23:53.839,1,,,,,,,,,,,,,,,,,,,,
18385,9574,01:23:53.891,1,+13.311,+0.403,,,,,,,,,,,,,,,,,,
18425,9574,01:23:57.873,1,+13.346,+0.455,,,,,,,,,,,,,,,,,,
18426,9574,01:23:57.915,1,,,,,,,,,,,,,,,,,,,,
18462,9574,01:24:02.067,1,,,,,,,,,,,,,,,,,,,,
18463,9574,01:24:02.148,1,+13.318,+0.453,,,,,,,,,,,,,,,,,,
18492,9574,01:24:05.942,1,+13.358,+0.530,,,,,,,,,,,,,,,,,,
18493,9574,01:24:05.960,1,,,,,,,,,,,,,,,,,,,,
18527,9574,01:24:09.582,1,,,,,,,,,,,,,,,,,,,,
18528,9574,01:24:09.602,1,+13.345,+0.549,,,,,,,,,,,,,,,,,,
18564,9574,01:24:14.191,1,,,,,,,,,,,,,,,,,,,,
18565,9574,01:24:14.226,1,+13.373,+0.562,,,,,,,,,,,,,,,,,,
18601,9574,01:24:18.726,1,,,,,,,,,,,,,,,,,,,,
18602,9574,01:24:18.768,1,+13.444,+0.570,,,,,,,,,,,,,,,,,,
18640,9574,01:24:22.837,1,+13.462,+0.607,,,,,,,,,,,,,,,,,,
18645,9574,01:24:23.352,1,,,,,,,,,,,,,,,,,,,,
18646,9574,01:24:23.370,1,,,,,,,,,,,,,,,,,,,,
18667,9574,01:24:24.828,1,,,,,,,,,,,,,,,,,,,,
18696,9574,01:24:28.582,1,,,,,,,,,,,,,,,,,,,,
18697,9574,01:24:28.586,1,+13.427,+0.599,,,,,,,,,,,,,,,,,,
18714,9574,01:24:30.931,1,,,,,,,,,,,,,,,,,,,,
18715,9574,01:24:30.970,1,+13.395,+0.596,,,,,,,,,,,,,,,,,,
18743,9574,01:24:34.020,1,,,,,,,,,,,,,,,,,,,,
18744,9574,01:24:34.024,1,+13.351,+0.591,,,,,,,,,,,,,,,,,,
18778,9574,01:24:37.706,1,,,,,,,,,,,,,,,,,,,,
18779,9574,01:24:37.794,1,+13.255,+0.571,,,,,,,,,,,,,,,,,,
18812,9574,01:24:41.727,1,+13.143,+0.539,,,,,,,,,,,,,,,,,,
18865,9574,01:24:47.454,1,+13.251,+0.523,,,,,,,,,,,,,,,,,,
18866,9574,01:24:47.482,1,,,,,,,,,,,,,,,,,,,,
18911,9574,01:24:52.463,1,+13.320,+0.699,,,,,,,,,,,,,,,,,,
18914,9574,01:24:52.547,1,,,,,,,,,,,,,,,,,,,,
18915,9574,01:24:52.635,1,,,,,,,,,,,,,,1:48.509,,,,16.0,,
18916,9574,01:24:52.653,1,,,,,,,,,,,,,,,,,,,,
18996,9574,01:25:02.908,1,,,,,,,,,,,,,,,,,,,,
18997,9574,01:25:02.923,1,+13.185,+0.613,,,,,,,,,,,,,,,,,,
19033,9574,01:25:07.017,1,,,,,,,,,,,,,,,,,,,,
19034,9574,01:25:07.113,1,+13.183,+0.620,,,,,,,,,,,,,,,,,,
19067,9574,01:25:10.325,1,,,,,,,,,,,,,,,,,,,,
19069,9574,01:25:10.386,1,+13.139,+0.629,,,,,,,,,,,,,,,,,,
